fecha,vc_a,vc_e,vc_d,razon_45,senal_45,pos_45,razon_64,senal_64,pos_64,razon_90,senal_90,pos_90,razon_105,senal_105,pos_105,razon_126,senal_126,pos_126,votos,posicion,acum_a,acum_voto,acum_45_e,acum_45_d,acum_64_e,acum_64_d,acum_90_e,acum_90_d,acum_105_e,acum_105_d,acum_126_e,acum_126_d,aviso,aviso_estado
2004-03-16,13797.80,15308.43,11800.80,0.006736,A,A,0.016704,A,A,0.029320,A,A,0.031169,A,A,0.038121,A,A,0,A,,,,,,,,,,,,,,
2004-03-17,13719.75,15319.80,11791.63,0.000748,A,A,0.010227,A,A,0.022931,A,A,0.025047,A,A,0.031546,A,A,0,A,,,,,,,,,,,,,,
2004-03-18,13776.59,15325.88,11800.16,0.004576,A,A,0.013651,A,A,0.026453,A,A,0.029026,A,A,0.035062,A,A,0,A,,,,,,,,,,,,,,
2004-03-19,13800.00,15298.25,11782.82,0.005777,A,A,0.014526,A,A,0.027451,A,A,0.030446,A,A,0.036103,A,A,0,A,,,,,,,,,,,,,,
2004-03-22,13865.55,15337.30,11821.99,0.010045,A,A,0.018404,A,A,0.031546,A,A,0.035006,A,A,0.040242,A,A,0,A,,,,,,,,,,,,,,
2004-03-23,13788.57,15352.66,11813.71,0.003891,A,A,0.011936,A,A,0.025108,A,A,0.028978,A,A,0.033703,A,A,0,A,,,,,,,,,,,,,,
2004-03-24,13699.31,15345.72,11797.59,-0.003005,A,A,0.004714,A,A,0.017919,A,A,0.021974,A,A,0.026373,A,A,0,A,,,,,,,,,,,,,,
2004-03-25,13702.61,15346.82,11788.63,-0.003095,A,A,0.004348,A,A,0.017634,A,A,0.021832,A,A,0.025969,A,A,0,A,,,,,,,,,,,,,,
2004-03-26,13662.26,15343.75,11775.05,-0.006199,A,A,0.000844,A,A,0.014101,A,A,0.018469,A,A,0.022358,A,A,0,A,,,,,,,,,,,,,,
2004-03-29,13792.08,15380.30,11824.99,0.003003,A,A,0.009656,A,A,0.023072,A,A,0.027697,A,A,0.031398,A,A,0,A,,,,,,,,,,,,,,
2004-03-30,13850.92,15378.31,11834.30,0.006950,A,A,0.013344,A,A,0.026665,A,A,0.031620,A,A,0.035076,A,A,0,A,,,,,,,,,,,,,,
2004-03-31,13985.20,15368.16,11865.86,0.016093,A,A,0.022421,A,A,0.035642,A,A,0.040998,A,A,0.044312,A,A,0,A,,,,,,,,,,,,,,
2004-04-01,13941.57,15341.07,11838.96,0.012504,A,A,0.018525,A,A,0.031432,A,A,0.037176,A,A,0.040392,A,A,0,A,,,,,,,,,,,,,,
2004-04-02,13982.65,15332.16,11847.12,0.014965,A,A,0.020752,A,A,0.033459,A,A,0.039595,A,A,0.042787,A,A,0,A,,,,,,,,,,,,,,
2004-04-05,14082.85,15312.16,11857.92,0.021191,A,A,0.027198,A,A,0.039810,A,A,0.046354,A,A,0.049604,A,A,0,A,,,,,,,,,,,,,,
2004-04-06,14142.91,15300.01,11875.03,0.024123,A,A,0.030622,A,A,0.043218,A,A,0.050051,A,A,0.053368,A,A,0,A,,,,,,,,,,,,,,
2004-04-07,14210.31,15325.20,11897.85,0.027748,A,A,0.034609,A,A,0.047123,A,A,0.054192,A,A,0.057620,A,A,0,A,,,,,,,,,,,,,,
2004-04-08,14257.81,15358.89,11916.17,0.029910,A,A,0.037084,A,A,0.049529,A,A,0.056728,A,A,0.060402,A,A,0,A,,,,,,,,,,,,,,
2004-04-12,14131.97,15335.56,11868.18,0.019769,A,A,0.027072,A,A,0.039332,A,A,0.046507,A,A,0.050416,A,A,0,A,,,,,,,,,,,,,,
2004-04-13,14141.54,15362.50,11878.91,0.019420,A,A,0.026981,A,A,0.039187,A,A,0.046333,A,A,0.050539,A,A,0,A,,,,,,,,,,,,,,
2004-04-14,14117.09,15291.07,11839.07,0.016543,A,A,0.024533,A,A,0.036506,A,A,0.043666,A,A,0.048179,A,A,0,A,,,,,,,,,,,,,,
2004-04-15,14158.47,15307.70,11856.82,0.018508,A,A,0.026864,A,A,0.038659,A,A,0.045902,A,A,0.050760,A,A,0,A,,,,,,,,,,,,,,
2004-04-16,14037.46,15302.21,11833.07,0.009099,A,A,0.017456,A,A,0.029046,A,A,0.036259,A,A,0.041341,A,A,0,A,,,,,,,,,,,,,,
2004-04-19,13921.50,15309.28,11808.37,0.000230,A,A,0.008631,A,A,0.019862,A,A,0.027048,A,A,0.032429,A,A,0,A,,,,,,,,,,,,,,
2004-04-20,13927.11,15310.39,11791.29,0.000181,A,A,0.008496,A,A,0.019595,A,A,0.026797,A,A,0.032495,A,A,0,A,,,,,,,,,,,,,,
2004-04-21,13944.14,15308.55,11787.84,0.001043,A,A,0.009168,A,A,0.020072,A,A,0.027327,A,A,0.033434,A,A,0,A,,,,,,,,,,,,,,
2004-04-22,13939.11,15325.32,11796.98,0.000239,A,A,0.008301,A,A,0.018999,A,A,0.026166,A,A,0.032736,A,A,0,A,,,,,,,,,,,,,,
2004-04-23,13972.71,15345.95,11815.04,0.002381,A,A,0.010257,A,A,0.020728,A,A,0.027786,A,A,0.034771,A,A,0,A,,,,,,,,,,,,,,
2004-04-26,13983.02,15317.24,11806.40,0.003099,A,A,0.010615,A,A,0.020769,A,A,0.027685,A,A,0.035039,A,A,0,A,,,,,,,,,,,,,,
2004-04-27,14003.30,15328.22,11827.09,0.004347,A,A,0.011673,A,A,0.021479,A,A,0.028345,A,A,0.036035,A,A,0,A,,,,,,,,,,,,,,
2004-04-28,14084.03,15367.58,11861.75,0.009763,A,A,0.016959,A,A,0.026517,A,A,0.033448,A,A,0.041453,A,A,0,A,,,,,,,,,,,,,,
2004-04-29,14072.95,15395.26,11868.63,0.008690,A,A,0.015715,A,A,0.024892,A,A,0.031838,A,A,0.040112,A,A,0,A,,,,,,,,,,,,,,
2004-04-30,13952.15,15348.11,11840.84,-0.000255,A,A,0.006669,A,A,0.015407,A,A,0.022290,A,A,0.030694,A,A,0,A,,,,,,,,,,,,,,
2004-05-03,13783.21,15360.52,11817.79,-0.012208,A,A,-0.005897,A,A,0.002618,A,A,0.009384,A,A,0.017843,A,A,0,A,,,,,,,,,,,,,,
2004-05-04,13695.90,15377.08,11806.88,-0.018206,A,A,-0.012657,A,A,-0.004143,A,A,0.002602,A,A,0.011052,A,A,0,A,,,,,,,,,,,,,,
2004-05-05,13702.69,15419.52,11826.67,-0.017448,A,A,-0.012447,A,A,-0.004063,A,A,0.002658,A,A,0.011226,A,A,0,A,,,,,,,,,,,,,,
