cik,trans_date,trans_code,acquired_disposed,shares,price_per_share,value
1800,2019-03-18,S,D,4185.0,78.83,-329903.55
1800,2019-03-18,S,D,2998.0,79.04,-236961.92
1800,2019-03-18,S,D,2915.0,79.48,-231684.2
1800,2019-03-18,S,D,450.0,78.37,-35266.5
1800,2019-03-18,S,D,1400.0,79.74,-111636.0
1800,2019-03-18,S,D,400.0,79.0,-31600.0
1800,2019-03-18,S,D,212.0,79.52,-16858.239999999998
1800,2019-03-18,S,D,10974.0,78.16,-857727.84
1800,2019-03-18,S,D,900.0,79.22,-71298.0
1800,2019-03-18,S,D,1465.0,78.41,-114870.65
1800,2019-03-18,S,D,800.0,79.42,-63536.0
1800,2019-03-18,S,D,1200.0,79.63,-95556.0
1800,2019-03-18,S,D,3754.0,78.1,-293187.39999999997
1800,2019-03-18,S,D,5675.0,78.18,-443671.50000000006
1800,2019-03-18,S,D,3709.0,78.03,-289413.27
1800,2019-03-18,S,D,800.0,79.79,-63832.00000000001
1800,2019-03-18,S,D,2206.0,78.2,-172509.2
1800,2019-03-18,S,D,1171.0,78.81,-92286.51000000001
1800,2019-03-18,S,D,600.0,78.22,-46932.0
1800,2019-03-18,S,D,2649.0,78.9,-209006.1
1800,2019-03-18,S,D,7092.0,78.9,-559558.8
1800,2019-03-18,S,D,3008.0,79.2,-238233.6
1800,2019-03-18,S,D,100.0,78.78,-7878.0
1800,2019-03-18,S,D,100.0,79.72,-7972.0
1800,2019-03-18,S,D,100.0,78.87,-7887.0
1800,2019-03-18,S,D,4700.0,78.19,-367493.0
1800,2019-03-18,S,D,3471.0,78.19,-271397.49
1800,2019-03-18,S,D,12383.0,78.15,-967731.4500000001
1800,2019-03-18,S,D,100.0,79.21,-7920.999999999999
1800,2019-03-18,S,D,1683.0,78.96,-132889.68
1800,2019-03-18,S,D,250.0,79.53,-19882.5
1800,2019-03-18,S,D,300.0,79.2,-23760.0
1800,2019-03-18,S,D,1130.0,79.69,-90049.7
1800,2019-03-18,S,D,100.0,79.93,-7993.000000000001
1800,2019-03-18,S,D,400.0,78.07,-31227.999999999996
1800,2019-03-18,S,D,723.0,79.12,-57203.76
1800,2019-03-18,S,D,5442.0,79.01,-429972.42000000004
1800,2019-03-18,S,D,4600.0,79.05,-363630.0
1800,2019-03-18,S,D,7800.0,78.71,-613938.0
1800,2019-03-18,S,D,3680.0,79.51,-292596.80000000005
1800,2019-03-18,S,D,1725.0,78.13,-134774.25
1800,2019-03-18,S,D,10908.0,78.06,-851478.48
1800,2019-03-18,S,D,100.0,78.6,-7859.999999999999
1800,2019-03-18,S,D,123.0,78.41,-9644.43
1800,2019-03-18,S,D,300.0,78.97,-23691.0
1800,2019-03-18,S,D,1960.0,78.64,-154134.4
1800,2019-03-18,S,D,812.0,79.11,-64237.32
320187,2019-03-19,S,D,16500.0,88.21,-1455465.0
50863,2019-03-18,S,D,8551.0,54.33,-464575.82999999996
1403161,2019-03-15,S,D,91046.0,156.29,-14229579.34
78003,2019-03-15,S,D,8700.0,41.13,-357831.0
93410,2019-03-14,S,D,4750.0,124.84,-592990.0
731766,2019-03-14,S,D,2500.0,253.38,-633450.0
731766,2019-03-14,S,D,430.0,253.48,-108996.4
310158,2019-03-13,S,D,18725.0,82.0,-1535450.0
731766,2019-03-12,S,D,5000.0,245.01,-1225050.0
1800,2019-03-13,S,D,8800.0,79.06,-695728.0
1800,2019-03-13,S,D,288.0,79.07,-22772.159999999996
1800,2019-03-13,S,D,100.0,79.07,-7906.999999999999
1652044,2019-03-12,S,D,225.0,1200.0,-270000.0
1652044,2019-03-12,S,D,150.0,1200.0,-180000.0
1403161,2019-03-12,S,D,6480.0,151.0,-978480.0
1403161,2019-03-11,S,D,15000.0,150.0,-2250000.0
789019,2019-03-08,S,D,5000.0,110.46,-552300.0
789019,2019-03-11,S,D,5500.0,112.41,-618255.0
1800,2019-03-06,S,D,600.0,77.84,-46704.0
1800,2019-03-06,S,D,100.0,77.83,-7783.0
1800,2019-03-06,S,D,100.0,77.83,-7783.0
1800,2019-03-06,S,D,400.0,77.83,-31132.0
1800,2019-03-06,S,D,4300.0,77.83,-334669.0
773840,2019-03-05,S,D,73352.0,154.3,-11318213.600000001
310158,2019-03-04,S,D,13144.0,82.01,-1077939.4400000002
310158,2019-03-05,S,D,6961.0,82.0,-570802.0
78003,2019-03-04,S,D,4392.0,43.43,-190744.56
78003,2019-03-04,S,D,4258.0,43.4,-184797.19999999998
78003,2019-03-04,S,D,5812.0,43.24,-251310.88
78003,2019-03-04,S,D,6284.0,43.54,-273605.36
78003,2019-03-04,S,D,6960.0,43.44,-302342.39999999997
78003,2019-03-04,S,D,7584.0,43.36,-328842.24
78003,2019-03-04,S,D,8427.0,43.37,-365478.99
78003,2019-03-04,S,D,10725.0,43.52,-466752.00000000006
78003,2019-03-04,S,D,3722.0,43.33,-161274.25999999998
78003,2019-03-04,S,D,14739.0,43.06,-634661.3400000001
78003,2019-03-04,S,D,16537.0,43.49,-719194.13
78003,2019-03-04,S,D,21624.0,43.5,-940644.0
78003,2019-03-04,S,D,28599.0,43.05,-1231186.95
78003,2019-03-04,S,D,34216.0,43.04,-1472656.64
78003,2019-03-04,S,D,52878.0,43.01,-2274282.78
78003,2019-03-04,S,D,69362.0,43.03,-2984646.86
78003,2019-03-04,S,D,69433.0,43.02,-2987007.66
78003,2019-03-04,S,D,72212.0,43.0,-3105116.0
78003,2019-03-04,S,D,11804.0,43.07,-508398.28
78003,2019-03-04,S,D,11908.0,43.42,-517045.36000000004
78003,2019-03-04,S,D,12457.0,43.51,-542004.07
78003,2019-03-04,S,D,12623.0,43.47,-548721.8099999999
78003,2019-03-04,S,D,12787.0,43.45,-555595.15
78003,2019-03-04,S,D,12971.0,43.48,-563979.08
78003,2019-03-04,S,D,13275.0,43.53,-577860.75
78003,2019-03-04,S,D,4489.0,43.34,-194553.26
78003,2019-03-04,S,D,1728.0,43.17,-74597.76000000001
78003,2019-03-04,S,D,1975.0,43.32,-85557.0
78003,2019-03-04,S,D,1997.0,43.41,-86689.76999999999
78003,2019-03-04,S,D,2075.0,43.56,-90387.0
78003,2019-03-04,S,D,2299.0,43.08,-99040.92
78003,2019-03-04,S,D,2359.0,43.12,-101720.07999999999
78003,2019-03-04,S,D,2496.0,43.18,-107777.28
78003,2019-03-04,S,D,2516.0,43.21,-108716.36
78003,2019-03-04,S,D,2776.0,43.26,-120089.76
78003,2019-03-04,S,D,2818.0,43.55,-122723.9
78003,2019-03-04,S,D,3280.0,43.14,-141499.2
78003,2019-03-04,S,D,3304.0,43.35,-143228.4
78003,2019-03-04,S,D,3402.0,43.46,-147850.92
78003,2019-03-04,S,D,3605.0,43.3,-156096.5
78003,2019-03-04,S,D,3694.0,43.39,-160282.66
78003,2019-03-04,S,D,100.0,43.11,-4311.0
78003,2019-03-04,S,D,200.0,43.23,-8646.0
78003,2019-03-04,S,D,300.0,43.19,-12957.0
78003,2019-03-04,S,D,300.0,43.1,-12930.0
78003,2019-03-04,S,D,400.0,43.38,-17352.0
78003,2019-03-04,S,D,400.0,43.2,-17280.0
78003,2019-03-04,S,D,425.0,43.25,-18381.25
78003,2019-03-04,S,D,513.0,43.57,-22351.41
78003,2019-03-04,S,D,600.0,43.27,-25962.000000000004
78003,2019-03-04,S,D,700.0,43.22,-30254.0
78003,2019-03-04,S,D,802.0,43.15,-34606.299999999996
78003,2019-03-04,S,D,1200.0,43.13,-51756.0
78003,2019-03-04,S,D,1200.0,43.09,-51708.00000000001
78003,2019-03-04,S,D,1604.0,43.16,-69228.64
78003,2019-03-04,S,D,1720.0,43.31,-74493.2
78003,2019-03-04,S,D,1186.0,43.54,-51638.44
78003,2019-03-04,S,D,1324.0,43.53,-57633.72
78003,2019-03-04,S,D,1386.0,43.48,-60263.28
78003,2019-03-04,S,D,1400.0,43.36,-60704.0
78003,2019-03-04,S,D,1401.0,43.51,-60957.509999999995
78003,2019-03-04,S,D,1471.0,43.35,-63767.85
78003,2019-03-04,S,D,1641.0,43.49,-71367.09
78003,2019-03-04,S,D,1800.0,43.06,-77508.0
78003,2019-03-04,S,D,1933.0,43.42,-83930.86
78003,2019-03-04,S,D,2078.0,42.96,-89270.88
78003,2019-03-04,S,D,2147.0,42.93,-92170.71
78003,2019-03-04,S,D,2200.0,42.95,-94490.0
78003,2019-03-04,S,D,2228.0,43.45,-96806.6
78003,2019-03-04,S,D,2233.0,43.05,-96130.65
78003,2019-03-04,S,D,2442.0,42.97,-104932.73999999999
78003,2019-03-04,S,D,2657.0,42.99,-114224.43000000001
78003,2019-03-04,S,D,2782.0,42.91,-119375.62
78003,2019-03-04,S,D,3260.0,43.01,-140212.6
78003,2019-03-04,S,D,3573.0,42.92,-153353.16
78003,2019-03-04,S,D,4116.0,43.0,-176988.0
78003,2019-03-04,S,D,4289.0,43.5,-186571.5
78003,2019-03-04,S,D,4496.0,43.03,-193462.88
78003,2019-03-04,S,D,6348.0,42.98,-272837.04
78003,2019-03-04,S,D,800.0,42.89,-34312.0
78003,2019-03-04,S,D,1100.0,43.44,-47784.0
78003,2019-03-04,S,D,985.0,43.02,-42374.700000000004
78003,2019-03-04,S,D,852.0,43.24,-36840.48
78003,2019-03-04,S,D,927.0,43.47,-40296.69
78003,2019-03-04,S,D,943.0,42.94,-40492.42
78003,2019-03-04,S,D,200.0,43.14,-8628.0
78003,2019-03-04,S,D,200.0,43.09,-8618.0
78003,2019-03-04,S,D,200.0,43.08,-8616.0
78003,2019-03-04,S,D,291.0,43.21,-12574.11
78003,2019-03-04,S,D,300.0,43.4,-13020.0
78003,2019-03-04,S,D,400.0,43.41,-17364.0
78003,2019-03-04,S,D,400.0,42.9,-17160.0
78003,2019-03-04,S,D,428.0,43.34,-18549.52
78003,2019-03-04,S,D,500.0,43.43,-21715.0
78003,2019-03-04,S,D,500.0,43.3,-21650.0
78003,2019-03-04,S,D,500.0,43.26,-21630.0
78003,2019-03-04,S,D,500.0,43.12,-21560.0
78003,2019-03-04,S,D,521.0,43.39,-22606.19
78003,2019-03-04,S,D,574.0,43.04,-24704.96
78003,2019-03-04,S,D,675.0,43.52,-29376.000000000004
78003,2019-03-04,S,D,700.0,43.07,-30149.0
78003,2019-03-04,S,D,100.0,43.56,-4356.0
78003,2019-03-04,S,D,100.0,43.37,-4337.0
78003,2019-03-04,S,D,100.0,43.32,-4332.0
78003,2019-03-04,S,D,100.0,43.31,-4331.0
78003,2019-03-04,S,D,100.0,43.25,-4325.0
78003,2019-03-04,S,D,100.0,43.23,-4323.0
78003,2019-03-04,S,D,100.0,43.22,-4322.0
78003,2019-03-04,S,D,100.0,43.15,-4315.0
78003,2019-03-04,S,D,116.0,43.17,-5007.72
78003,2019-03-04,S,D,120.0,43.55,-5226.0
78003,2019-03-04,S,D,200.0,43.57,-8714.0
78003,2019-03-04,S,D,200.0,43.33,-8666.0
78003,2019-03-04,S,D,200.0,43.18,-8636.0
78003,2019-03-04,S,D,200.0,43.16,-8632.0
104169,2019-03-04,S,D,5521.0,98.54,-544039.3400000001
104169,2019-03-04,S,D,658807.0,97.9,-64497205.300000004
104169,2019-03-04,S,D,658807.0,97.9,-64497205.300000004
104169,2019-03-04,S,D,5521.0,98.54,-544039.3400000001
104169,2019-03-04,S,D,658807.0,97.9,-64497205.300000004
104169,2019-03-04,S,D,5521.0,98.54,-544039.3400000001
1045810,2019-03-01,S,D,114.0,154.77,-17643.780000000002
27419,2019-03-01,S,D,30000.0,74.0,-2220000.0
78003,2019-03-04,S,D,1200.0,42.99,-51588.0
78003,2019-03-04,S,D,13802.0,42.98,-593209.96
78003,2019-03-04,S,D,3250.0,43.53,-141472.5
78003,2019-03-04,S,D,2600.0,43.54,-113204.0
78003,2019-03-01,S,D,2300.0,43.59,-100257.00000000001
78003,2019-03-01,S,D,5927.0,43.58,-258298.66
78003,2019-03-01,S,D,14760.0,43.57,-643093.2
78003,2019-03-01,S,D,77484.0,43.56,-3375203.04
78003,2019-03-04,S,D,2187.0,43.56,-95265.72
78003,2019-03-04,S,D,2400.0,43.55,-104520.0
78003,2019-03-04,S,D,38645.0,43.52,-1681830.4000000001
1800,2019-03-01,S,D,2246.0,78.0,-175188.0
1800,2019-03-01,S,D,1391.0,78.0,-108498.0
1800,2019-03-01,S,D,1664.0,78.0,-129792.0
1800,2019-03-01,S,D,1223.0,78.0,-95394.0
1800,2019-03-01,S,D,2246.0,78.0,-175188.0
1800,2019-03-01,S,D,1002.0,78.0,-78156.0
1800,2019-03-01,S,D,200.0,78.31,-15662.0
1800,2019-03-01,S,D,300.0,78.3,-23490.0
1800,2019-03-01,S,D,100.0,78.3,-7830.0
1800,2019-03-01,S,D,600.0,78.3,-46980.0
1800,2019-03-01,S,D,1333.0,78.29,-104360.57
1800,2019-03-01,S,D,600.0,78.28,-46968.0
1800,2019-03-01,S,D,402.0,78.28,-31468.56
1800,2019-03-01,S,D,8726.0,78.28,-683071.28
1800,2019-03-01,S,D,300.0,78.29,-23487.000000000004
1800,2019-03-01,S,D,1002.0,78.0,-78156.0
1800,2019-03-01,S,D,1224.0,78.0,-95472.0
1800,2019-03-01,S,D,1400.0,78.25,-109550.0
1800,2019-03-01,S,D,600.0,78.24,-46944.0
1800,2019-03-01,S,D,3642.0,78.24,-284950.07999999996
1800,2019-03-01,S,D,1900.0,78.23,-148637.0
1800,2019-03-01,S,D,300.0,78.22,-23466.0
1800,2019-03-01,S,D,300.0,78.25,-23475.0
1800,2019-03-01,S,D,5736.0,78.21,-448612.55999999994
1800,2019-03-01,S,D,1177.0,78.21,-92053.17
1800,2019-03-01,S,D,1100.0,78.22,-86042.0
1800,2019-03-01,S,D,1113.0,78.0,-86814.0
1800,2019-03-01,S,D,2246.0,78.0,-175188.0
1652044,2019-03-04,S,D,89.0,1145.0,-101905.0
1652044,2019-03-01,S,D,38.0,1124.9,-42746.200000000004
104169,2019-02-28,S,D,594741.0,98.72,-58712831.519999996
104169,2019-03-01,S,D,134992.0,99.22,-13393906.24
104169,2019-03-01,S,D,559491.0,98.27,-54981180.57
104169,2019-02-28,S,D,1199401.0,99.18,-118956591.18
104169,2019-02-28,S,D,1199401.0,99.18,-118956591.18
104169,2019-02-28,S,D,594741.0,98.72,-58712831.519999996
104169,2019-03-01,S,D,134992.0,99.22,-13393906.24
104169,2019-03-01,S,D,559491.0,98.27,-54981180.57
104169,2019-02-28,S,D,1199401.0,99.18,-118956591.18
104169,2019-03-01,S,D,559491.0,98.27,-54981180.57
104169,2019-03-01,S,D,134992.0,99.22,-13393906.24
104169,2019-02-28,S,D,594741.0,98.72,-58712831.519999996
789019,2019-03-01,S,D,1300.0,112.8,-146640.0
789019,2019-03-01,S,D,14034.0,112.27,-1575597.18
789019,2019-02-28,S,D,7220.0,112.76,-814127.2000000001
104169,2019-02-26,S,D,10090.0,99.02,-999111.7999999999
104169,2019-02-26,S,D,898170.0,98.47,-88442799.9
104169,2019-02-27,S,D,705858.0,98.13,-69265845.53999999
104169,2019-02-27,S,D,705858.0,98.13,-69265845.53999999
104169,2019-02-26,S,D,10090.0,99.02,-999111.7999999999
104169,2019-02-26,S,D,898170.0,98.47,-88442799.9
104169,2019-02-26,S,D,10090.0,99.02,-999111.7999999999
104169,2019-02-27,S,D,705858.0,98.13,-69265845.53999999
104169,2019-02-26,S,D,898170.0,98.47,-88442799.9
895421,2019-02-26,S,D,25000.0,42.4,-1060000.0
50863,2019-02-26,S,D,14493.0,53.03,-768563.79
50863,2019-02-26,S,D,11734.0,53.03,-622254.02
1090727,2019-02-25,S,D,5000.0,109.72,-548600.0
104169,2019-02-22,S,D,776530.0,99.64,-77373449.2
104169,2019-02-25,S,D,660059.0,99.54,-65702272.86000001
104169,2019-02-25,S,D,900.0,100.09,-90081.0
104169,2019-02-25,S,D,900.0,100.09,-90081.0
104169,2019-02-22,S,D,776530.0,99.64,-77373449.2
104169,2019-02-25,S,D,660059.0,99.54,-65702272.86000001
1018724,2019-02-22,S,D,300.0,1631.52,-489456.0
1018724,2019-02-22,S,D,530.0,1630.04,-863921.2
1018724,2019-02-22,S,D,200.0,1629.04,-325808.0
1018724,2019-02-22,S,D,200.0,1627.95,-325590.0
104169,2019-02-25,S,D,660059.0,99.54,-65702272.86000001
104169,2019-02-22,S,D,776530.0,99.64,-77373449.2
104169,2019-02-25,S,D,900.0,100.09,-90081.0
1018724,2019-02-21,S,D,300.0,1613.31,-483993.0
1018724,2019-02-21,S,D,100.0,1621.66,-162166.0
1018724,2019-02-21,S,D,270.0,1619.92,-437378.4
1018724,2019-02-21,S,D,75.0,1618.74,-121405.5
1018724,2019-02-21,S,D,300.0,1616.62,-484985.99999999994
1018724,2019-02-21,S,D,100.0,1615.08,-161508.0
1018724,2019-02-21,S,D,200.0,1612.42,-322484.0
1018724,2019-02-21,S,D,100.0,1608.83,-160883.0
1018724,2019-02-21,S,D,100.0,1607.56,-160756.0
1018724,2019-02-21,S,D,100.0,1605.35,-160535.0
50863,2019-02-20,S,D,518.0,51.33,-26588.94
63908,2019-02-15,S,D,280.0,178.6,-50008.0
104169,2019-02-21,S,D,716173.0,99.31,-71123140.63
104169,2019-02-20,S,D,59195.0,101.97,-6036114.15
104169,2019-02-20,S,D,127012.0,101.11,-12842183.32
104169,2019-02-20,S,D,705786.0,99.13,-69964566.17999999
104169,2019-02-20,S,D,247703.0,100.18,-24814886.540000003
104169,2019-02-21,S,D,716173.0,99.31,-71123140.63
104169,2019-02-20,S,D,247703.0,100.18,-24814886.540000003
104169,2019-02-20,S,D,705786.0,99.13,-69964566.17999999
104169,2019-02-20,S,D,59195.0,101.97,-6036114.15
104169,2019-02-20,S,D,127012.0,101.11,-12842183.32
104169,2019-02-20,S,D,247703.0,100.18,-24814886.540000003
104169,2019-02-20,S,D,59195.0,101.97,-6036114.15
104169,2019-02-21,S,D,716173.0,99.31,-71123140.63
104169,2019-02-20,S,D,705786.0,99.13,-69964566.17999999
104169,2019-02-20,S,D,127012.0,101.11,-12842183.32
104169,2019-02-20,S,D,10427.0,101.81,-1061572.87
310158,2019-02-22,S,D,53961.0,80.02,-4317959.22
310158,2019-02-21,S,D,41992.0,80.0,-3359360.0
104169,2019-02-20,S,D,980.0,99.03,-97049.4
1018724,2019-02-19,S,D,1375.0,1602.0,-2202750.0
1018724,2019-02-15,S,D,150.0,1608.14,-241221.00000000003
1018724,2019-02-15,S,D,50.0,1628.86,-81443.0
1018724,2019-02-15,S,D,150.0,1628.02,-244203.0
1018724,2019-02-15,S,D,100.0,1626.92,-162692.0
1018724,2019-02-15,S,D,150.0,1610.99,-241648.5
1018724,2019-02-15,S,D,50.0,1609.45,-80472.5
1018724,2019-02-15,S,D,400.0,1612.67,-645068.0
1018724,2019-02-15,S,D,250.0,1614.24,-403560.0
1018724,2019-02-15,S,D,255.0,1615.58,-411972.89999999997
1018724,2019-02-15,S,D,200.0,1616.76,-323352.0
1018724,2019-02-15,S,D,150.0,1617.92,-242688.0
1018724,2019-02-15,S,D,100.0,1620.16,-162016.0
1018724,2019-02-15,S,D,50.0,1624.65,-81232.5
1018724,2019-02-15,S,D,100.0,1610.75,-161075.0
1018724,2019-02-15,S,D,300.0,1614.14,-484242.00000000006
1018724,2019-02-15,S,D,144.0,1615.36,-232611.84
1018724,2019-02-15,S,D,200.0,1616.55,-323310.0
1018724,2019-02-15,S,D,100.0,1617.25,-161725.0
1018724,2019-02-15,S,D,100.0,1621.81,-162181.0
1018724,2019-02-15,S,D,500.0,1627.91,-813955.0
1018724,2019-02-15,S,D,100.0,1609.43,-160943.0
1018724,2019-02-15,S,D,100.0,1612.55,-161255.0
1018724,2019-02-15,S,D,2030.0,1627.86,-3304555.8
1018724,2019-02-15,S,D,200.0,1613.48,-322696.0
1018724,2019-02-15,S,D,100.0,1611.62,-161162.0
1018724,2019-02-15,S,D,115.0,1616.06,-185846.9
1018724,2019-02-15,S,D,300.0,1627.8,-488340.0
1018724,2019-02-15,S,D,100.0,1623.17,-162317.0
1018724,2019-02-15,S,D,100.0,1618.45,-161845.0
1018724,2019-02-15,S,D,100.0,1614.6,-161460.0
1018724,2019-02-15,S,D,137.0,1615.95,-221385.15
1018724,2019-02-15,S,D,100.0,1627.86,-162786.0
1018724,2019-02-15,S,D,100.0,1626.56,-162656.0
1018724,2019-02-15,S,D,100.0,1617.34,-161734.0
789019,2019-02-15,S,D,28147.0,108.14,-3043816.58
310158,2019-02-19,S,D,42700.0,80.02,-3416854.0
310158,2019-02-15,S,D,92913.0,80.03,-7435827.39
4962,2019-02-14,S,D,2444.0,107.11,-261776.84
63908,2019-02-14,S,D,1328.0,175.95,-233661.59999999998
829224,2019-02-13,S,D,70364.0,70.05,-4928998.2
1090727,2019-02-13,P,A,150.0,111.54,16731.0
1090727,2019-02-13,S,D,9112.21,111.18,-1013095.5078
310158,2019-02-12,S,D,73727.0,78.62,-5796416.74
310158,2019-02-13,S,D,5000.0,78.71,-393549.99999999994
310158,2019-02-14,S,D,64662.0,78.96,-5105711.52
831259,2019-02-12,S,D,3700.0,11.58,-42846.0
831259,2019-02-12,S,D,3725.0,11.57,-43098.25
829224,2019-02-08,S,D,50470.0,69.39,-3502113.3
1403161,2019-02-07,S,D,81005.0,139.99,-11339889.950000001
310158,2019-02-08,S,D,3052.0,77.22,-235675.44
789019,2019-02-06,S,D,267466.0,106.01,-28354070.66
829224,2019-02-07,S,D,169096.0,68.81,-11635495.76
829224,2019-02-06,S,D,50000.0,69.13,-3456500.0
773840,2019-02-06,S,D,1035.0,148.93,-154142.55000000002
773840,2019-02-06,S,D,1869.0,148.75,-278013.75
773840,2019-02-06,S,D,2365.0,148.75,-351793.75
63908,2019-02-06,S,D,3036.0,177.13,-537766.6799999999
310158,2019-02-05,S,D,231566.0,78.08,-18080673.28
93410,2019-02-04,S,D,7200.0,116.5,-838800.0
320187,2019-02-05,S,D,147900.0,82.0,-12127800.0
320187,2019-02-04,S,D,2100.0,82.0,-172200.0
63908,2019-02-05,S,D,76411.0,178.25,-13620260.75
1065088,2019-02-01,S,D,10185.0,34.3,-349345.5
320193,2019-02-01,S,D,1521.0,167.71,-255086.91
829224,2019-02-01,S,D,73242.0,68.36,-5006823.12
21344,2019-02-04,S,D,11742.0,48.98,-575123.1599999999
21344,2019-02-01,S,D,10000.0,48.5,-485000.0
50863,2019-02-04,S,D,1626.0,48.62,-79056.12
4962,2019-02-01,S,D,10515.0,102.96,-1082624.4
4962,2019-02-01,S,D,1985.0,103.36,-205169.6
310158,2019-02-04,S,D,10000.0,75.96,-759599.9999999999
1652044,2019-02-04,S,D,89.0,1112.66,-99026.74
1652044,2019-02-01,S,D,40.0,1113.1,-44524.0
63908,2019-01-31,S,D,22036.0,180.95,-3987414.1999999997
63908,2019-01-31,S,D,30000.0,180.27,-5408100.0
78003,2019-01-30,S,D,265.0,41.21,-10920.65
78003,2019-01-30,S,D,1500.0,41.17,-61755.0
78003,2019-01-30,S,D,1800.0,41.15,-74070.0
78003,2019-01-30,S,D,2100.0,41.16,-86436.0
78003,2019-01-30,S,D,6000.0,41.18,-247080.0
78003,2019-01-30,S,D,9136.0,41.2,-376403.2
78003,2019-02-01,S,D,5000.0,42.75,-213750.0
78003,2019-01-30,S,D,17099.0,41.19,-704307.8099999999
78003,2019-01-30,S,D,900.0,41.22,-37098.0
1800,2019-01-30,S,D,177457.0,70.0,-12421990.0
1800,2019-01-31,P,A,100.0,72.32,7231.999999999999
1800,2019-01-31,P,A,100.0,72.31,7231.0
1800,2019-01-31,P,A,842.0,72.32,60893.439999999995
1800,2019-01-31,P,A,613.0,72.31,44326.03
1800,2019-01-31,P,A,1800.0,72.33,130194.0
50863,2019-01-31,S,D,1821.0,46.74,-85113.54000000001
829224,2019-01-29,S,D,152634.0,67.22,-10260057.48
50863,2019-01-29,S,D,710.0,46.84,-33256.4
50863,2019-01-28,S,D,1518.0,46.11,-69994.98
731766,2019-01-23,S,D,11500.0,268.0,-3082000.0
895421,2019-01-18,S,D,15565.0,43.38,-675209.7000000001
731766,2019-01-22,S,D,5000.0,266.61,-1333050.0
320187,2019-01-18,S,D,150000.0,80.0,-12000000.0
1652044,2019-01-18,S,D,38.0,1100.0,-41800.0
731766,2019-01-17,S,D,15000.0,260.55,-3908250.0
93410,2019-01-15,S,D,4750.0,112.2,-532950.0
320187,2019-01-16,S,D,150000.0,78.0,-11700000.0
1652044,2019-01-16,S,D,300.0,1091.46,-327438.0
1652044,2019-01-16,S,D,600.0,1090.2,-654120.0
1652044,2019-01-16,S,D,1541.0,1089.45,-1678842.4500000002
1652044,2019-01-16,S,D,1813.0,1087.85,-1972272.0499999998
1652044,2019-01-16,S,D,608.0,1086.92,-660847.3600000001
1652044,2019-01-16,S,D,1113.0,1085.63,-1208306.1900000002
1652044,2019-01-16,S,D,1900.0,1084.24,-2060056.0
1652044,2019-01-16,S,D,600.0,1082.69,-649614.0
1652044,2019-01-16,S,D,600.0,1082.19,-649314.0
1652044,2019-01-16,S,D,325.0,1090.0,-354250.0
1652044,2019-01-16,S,D,600.0,1080.37,-648221.9999999999
1652044,2019-01-14,S,D,2844.0,1046.92,-2977440.48
1652044,2019-01-14,S,D,2844.0,1053.34,-2995698.96
1065088,2019-01-02,P,A,17787.0,28.21,501771.27
320187,2019-01-02,S,D,150000.0,73.68,-11052000.000000002
320187,2019-01-02,S,D,100000.0,74.27,-7427000.0
320187,2019-01-02,S,D,100000.0,73.82,-7381999.999999999
1045810,2019-01-02,S,D,6345.0,135.33,-858668.8500000001
1652044,2019-01-03,S,D,80.0,1041.0,-83280.0
1652044,2019-01-02,S,D,325.0,1027.2,-333840.0
1652044,2019-01-02,S,D,600.0,1016.97,-610182.0
1652044,2019-01-02,S,D,370.0,1027.77,-380274.89999999997
1652044,2019-01-02,S,D,100.0,1026.51,-102651.0
1652044,2019-01-02,S,D,700.0,1025.28,-717696.0
1652044,2019-01-02,S,D,2926.0,1024.3,-2997101.8
1652044,2019-01-02,S,D,1690.0,1023.41,-1729562.9
1652044,2019-01-02,S,D,2600.0,1022.24,-2657824.0
1652044,2019-01-02,S,D,289.0,1020.12,-294814.68
1652044,2019-01-02,S,D,400.0,1018.38,-407352.0
104169,2019-06-27,S,D,3000.0,109.14,-327420.0
310158,2019-06-25,S,D,26550.0,86.0,-2283300.0
310158,2019-06-25,S,D,190168.0,85.35,-16230838.799999999
1800,2019-06-26,S,D,71000.0,84.0,-5964000.0
93410,2019-06-21,S,D,33750.0,125.6,-4239000.0
1800,2019-06-21,S,D,1188.0,85.13,-101134.43999999999
1744489,2019-06-19,S,D,49561.0,140.0,-6938540.0
1800,2019-06-20,S,D,46900.0,85.0,-3986500.0
1800,2019-06-20,S,D,165000.0,85.0,-14025000.0
78003,2019-06-20,S,D,30000.0,44.0,-1320000.0
50863,2019-06-18,S,D,8552.0,46.78,-400062.56
1045810,2019-06-17,S,D,100000.0,145.1,-14510000.0
27419,2019-06-13,S,D,4163.0,89.0,-370507.0
1744489,2019-06-13,S,D,2000.0,139.75,-279500.0
1744489,2019-06-14,S,A,2200.0,142.68,313896.0
1744489,2019-06-13,S,D,2000.0,141.25,-282500.0
1744489,2019-06-14,S,D,15000.0,142.11,-2131650.0
1800,2019-06-12,S,D,73424.0,81.42,-5978182.08
829224,2019-06-11,S,D,18000.0,82.04,-1476720.0
829224,2019-06-12,S,D,18191.0,83.01,-1510034.9100000001
829224,2019-06-12,S,D,10000.0,83.0,-830000.0
1800,2019-06-13,S,D,3331.0,82.0,-273142.0
1800,2019-06-11,S,D,7269.0,82.0,-596058.0
27419,2019-06-12,S,D,8367.0,88.01,-736379.67
731766,2019-06-11,S,D,10000.0,248.0,-2480000.0
4962,2019-06-10,S,D,5400.0,123.06,-664524.0
4962,2019-06-10,S,D,1100.0,122.28,-134508.0
