date,Sigma-6,Delta-12,IPSA Total Return,Gamma-6,Conjunto AlphaData,Oro
2021-11-04,97.69972640299405,99.94333566527935,106.82017878973107,112.07820168454809,104.52598810488482,107.81893785336027
2021-11-05,96.653338296864,100.28004208939346,104.77608305317848,112.04142766946266,104.68109632596168,109.30429240628426
2021-11-08,94.98123157568855,99.66622427728853,104.18250496638142,112.91935603793796,104.28689367515217,109.38018431305323
2021-11-09,97.386499036396,99.96788822779844,106.74186277506116,111.2706827060047,104.51280983623549,108.86825357787377
2021-11-10,97.44997481292867,99.99292034510496,107.18406173594131,108.4686902396351,103.85387004782937,108.70290429080286
2021-11-11,98.52718297636753,100.88581173757525,107.90848487163817,109.77813513942604,104.87753982396157,109.51603164341445
2021-11-12,97.689738480988,99.43427620141588,107.110759856357,109.81663053274484,104.27206907007009,109.52283678060806
2021-11-15,96.36650962184687,98.16000977809077,104.63926879584352,110.8133209295163,103.9861288075377,110.29462093502713
2021-11-16,94.89909582501528,97.92135743958757,102.78499388753058,110.74889605900715,103.24377845507244,109.16056617382202
2021-11-17,94.70853944363652,98.45830925452297,102.50754507946212,110.9214948375957,104.07139437138412,112.07934126210696
2021-11-18,94.36924896086532,98.47868254660003,102.23248395476772,114.76590318844535,105.35978108833584,114.14404479650545
2021-11-19,95.22752498549023,98.41844686956279,104.06670232273838,114.23081748021833,105.34601850887398,113.70354984378638
2021-11-22,99.78143125816658,101.30577741475929,114.15299319987776,114.57807848891875,106.66993558963198,110.52804352201052
2021-11-23,99.42963398952558,100.69278412385523,112.16524679095356,113.94192713972602,105.54434661233982,107.50159076687828
2021-11-24,99.16829059486712,100.37279454208253,110.53159382640588,114.70619592475484,105.58034110426058,107.57247553189127
2021-11-25,98.71476190819456,100.05468192319981,109.87903996026895,114.70619592475484,105.37296400200896,107.57247553189127
2021-11-26,98.1262007154326,100.21330909531179,109.33918474938876,111.17698196281269,104.56136489997716,108.05085471487443
2021-11-29,96.267920108277,99.83908698830129,107.5799396393643,114.64940419812213,105.15394141064702,109.7089440398955
2021-11-30,96.86106888476436,98.95260512907605,105.8390796913203,113.49124964818986,104.98026205837354,110.43303977697884
2021-12-01,95.3988177341854,99.43664606275507,103.44518834046454,110.09271402877876,103.53162077355917,108.77139528345445
2021-12-02,95.7100738065081,99.7196710569164,104.3632525977995,114.19939226039271,104.85090678382667,109.65589233596987
2021-12-03,96.3102769543201,99.84186602084439,104.32743734718824,111.64764660069191,104.63286231093842,110.40072298552197
2021-12-06,95.86794195807734,99.42768871659632,104.31358878361858,110.28564637777508,103.50348781338995,107.94042460348557
2021-12-07,96.6219543965394,100.32041171104649,104.94226581601468,116.92608928340447,106.35758063482308,111.63230885782691
2021-12-09,97.31475488021655,100.71633528517096,105.50671416564792,114.57348130306673,105.74324130841968,110.1047943801902
2021-12-10,97.50472949455624,100.29955973131932,105.19464394865528,113.33892040930678,105.06903528288827,108.7177243907915
2021-12-13,95.59514512594215,99.1456308090752,102.7002311277506,111.54446152795038,104.24638756222221,110.46727976274883
2021-12-14,93.24698644929548,96.6836179749889,99.79465922982888,112.12182381130548,103.01747298257189,110.15932520818943
2021-12-15,95.07579001503214,98.00142082851866,101.9875076405868,113.87950306181911,104.4196948079009,110.79348251892617
2021-12-16,97.01670393352548,99.68449377279862,104.87517191320296,114.31197019294063,106.05823130158197,113.17603067086193
2021-12-17,97.29705617681236,98.7214812825348,104.0499885391198,110.94786701955785,104.90218189793173,112.34020566668656
2021-12-20,94.56085774453412,94.4487677432634,97.61470430929096,109.255606568998,102.41522578197088,111.41036173612427
2021-12-21,94.63265499095591,96.2680686368306,98.90954500305624,115.83299039433903,105.3252735074652,115.142777596635
2021-12-22,94.15472407259988,96.71690864263448,98.41815976466992,116.83114613402653,105.81231668804415,116.26486493097222
2021-12-23,95.11137046270416,98.93649661817535,101.27669430012224,115.84093744412638,106.14435719587941,115.05774566165483
2021-12-24,95.51647195545216,100.68419458246835,102.64865716687042,115.84093744412638,106.71766134818303,115.05774566165483
2021-12-27,94.91239821499876,100.95710732623003,102.23797562652813,118.71853669451308,107.49842985611369,115.92711699290479
2021-12-28,94.95782743809409,101.14025977514599,101.93903766809292,116.92508309732533,106.77511193578437,114.37249558024074
2021-12-29,94.76134037235472,100.2862698398759,101.50615067237165,116.22478788248522,106.26842486974539,114.09898849267947
2021-12-30,95.22224638958257,101.3330151850185,102.87047295232274,114.59886538720963,106.28905439489922,114.07422652853509
2022-01-03,95.75887931988292,102.66684671586071,102.70190250611246,117.87915201074463,107.39217259648271,113.40020578758761
2022-01-04,96.75269293473704,102.4161681684919,102.54240525672374,115.86065183048835,107.32994899672863,114.23397073483616
2022-01-05,97.6694929832164,102.22915648273738,103.0906173594132,113.03756354881183,106.66119948755207,113.28542458583605
2022-01-06,98.8294094179861,102.54403636272734,103.82697891198043,110.23557724786525,105.82901753770477,110.75801499437186
2022-01-07,98.25687145382444,102.34036501231077,102.58323464242054,110.00967753528904,105.64883364991118,111.1245229809627
2022-01-10,98.86528484639196,102.35172872580152,102.62836185819071,108.0300758939474,104.87157306292059,109.01663802315115
2022-01-11,99.0158154409419,104.24327539976753,104.93653537591688,111.71597226194108,107.09418358595651,112.57952621833232
2022-01-12,99.28011324439628,106.25425564296135,107.63246867359412,112.19366863869527,107.6276948175045,111.81391434313554
2022-01-13,99.62992247372316,106.36178111532378,107.74254087713938,108.56517407051294,106.68566757073512,110.84158297358655
2022-01-14,99.10491776216452,106.01743581692273,107.12508595660148,108.06617857697677,106.0347697894493,109.56058853431549
2022-01-17,99.0605734151804,106.06619800894083,106.80752406784842,108.06617857697677,106.03518203719096,109.56058853431549
2022-01-18,99.17063825726164,106.1584189963425,107.4648533007335,106.8889972085879,105.97531666813009,110.23970798290796
2022-01-19,99.05501877423076,105.94241964910378,106.74639937347187,105.17462447228313,105.75227925521033,111.37040476525496
2022-01-20,98.90828585484724,105.38891645002073,107.1286674816626,102.9500150462854,104.70201439101199,109.87494398440181
2022-01-21,99.60645198874352,106.46293638355009,110.90454996943764,99.74388759893111,104.1500464923933,108.65135473047182
2022-01-24,99.28827703167995,104.47817373906193,107.52144139669927,98.4405006756346,103.24160967216716,108.6643582101154
2022-01-25,99.27680006493162,104.61664893713693,108.1453430623472,98.09313514146052,103.54813733939153,110.18391362581976
2022-01-26,99.58454369596872,105.71614682057657,108.69522654339852,97.68179368145303,103.17893922090717,107.40199667321043
2022-01-27,99.45057615299328,104.80356801599486,108.9437843826406,97.36682677825132,102.61915578880856,106.5001950372237
2022-01-28,99.60918376406396,104.65050657063668,108.46911292787284,99.88176490338212,103.1958213909804,106.45468320805934
2022-01-31,99.30325092626632,105.4837425715916,108.60258442848412,100.6637988872028,103.3369573355575,105.7106206047379
2022-02-01,99.3866129752962,106.39415294040542,109.8028728606357,102.08971753422314,104.16572761111358,106.60333252198627
2022-02-02,99.2060090540129,105.83881871769817,108.76805088630807,103.59434426695503,104.5201115665664,107.22215323065214
2022-02-03,98.79808115882716,103.92877296178494,106.3705780103912,103.2642212600972,104.10997266549067,108.23899039525595
2022-02-04,98.58554382874838,104.03602433447983,105.66740525672374,104.76376701520925,104.74207710307626,109.3695289979114
2022-02-07,99.06806062127454,104.63933634715832,106.82734183985332,106.89938853996999,106.09828230046361,111.55800683125342
2022-02-08,99.98293702781072,105.70676775003876,109.41845583740832,106.13040067506722,106.32939377459415,111.26759427571434
2022-02-09,99.66385080104244,106.34362680130357,109.9547295232274,107.96050799772394,107.07771383519349,112.10921591401355
2022-02-10,100.2085342969884,107.66147059349402,110.82504011308068,103.99827587271355,105.94416617596522,109.73124811661202
2022-02-11,99.80980918012251,107.17920058586908,111.08004469743278,101.91497436929707,105.44193475956202,110.77168531804372
2022-02-14,99.56034250284068,106.8089959026059,109.9437461797066,99.78425601828637,104.49373926673829,109.76588947567127
2022-02-15,99.17795110963652,107.04188128850146,110.87661407396088,103.9584313855177,105.9028381000774,111.32198239051706
2022-02-16,99.44108080653488,107.45814707992076,111.09986246943764,102.46645668786469,105.56329391771517,110.80211484664
2022-02-17,98.11396386362937,105.61612875464657,108.61762683374084,99.72224026854863,104.33578138744134,111.91980615662627
2022-02-18,98.24941462024012,105.1426578756661,108.61738806540342,98.21046355541752,103.74085773278523,111.40331867181546
2022-02-21,98.74454155546438,105.26658124402108,108.06177414425429,98.21046355541752,103.9000178168682,111.40331867181546
2022-02-22,98.88545612682957,105.19286783827107,106.79773456601468,97.30730825452966,103.86777479031528,112.1436845416944
2022-02-23,97.93088064419308,104.32329783661025,104.47762263141809,95.61502310548504,102.89270750949987,111.81856241532336
2022-02-24,97.67874064123136,105.07460400166447,105.04851772616138,95.9404099443646,102.86874128338833,110.8942820357476
2022-02-25,97.8723983371218,106.95874330655558,106.62223983801957,102.01379000949284,105.72261037435652,114.09975695095392
2022-02-28,98.34210459127438,108.84829718859048,108.26878629278728,99.38128583028082,105.04839814132488,111.7118156961393
2022-03-01,97.04376806116608,105.48378205680515,105.89781670232274,99.81999885882355,104.74228431598694,114.84441903237098
2022-03-02,98.19640425879876,106.89296874606521,107.14418742359412,102.60923467896717,106.10039008748119,114.73052933652211
2022-03-03,99.15272807020362,109.0167262510654,109.16010849633253,102.69507719140461,106.98400058433268,115.12670925956314
2022-03-04,99.8399172563268,110.32054588604065,110.82312996638142,101.39726507409227,107.26709921114953,115.67103614172439
2022-03-07,99.55941077855871,109.4396231520314,110.2648895935208,98.172111590641,106.41198693998508,116.88166851195035
2022-03-08,99.63253311929566,109.26322082015994,109.32438111246944,101.12525555934867,108.61878541994605,123.0472183065979
2022-03-09,99.81075186533978,110.51139082728844,111.17125420232274,101.4994194824347,108.12843166947818,119.05734559718648
2022-03-10,99.67058385593678,109.64563415867458,110.04761040647924,101.79677625882866,107.86947873345673,118.66933614828314
2022-03-11,99.88208240870506,110.48564669012073,110.6297276130807,100.78026269623074,107.56085447218591,117.39680493832957
2022-03-14,99.91640992168097,109.07438824269308,109.558612851467,100.68121005877875,106.92014967395893,116.19215434314584
2022-03-15,100.8305181319985,109.71890523706806,110.38355745721272,100.42698918068275,107.01793665471854,115.19402158185142
2022-03-16,101.92858990384634,111.08013390663064,112.11152391503668,101.54589079388549,107.96262775879924,115.31035823204539
2022-03-17,102.19183439466433,113.0096445024678,114.367168398533,102.30723668624628,108.45122471733842,114.25360433134483
2022-03-18,102.18413847079395,114.69096568284478,115.90865678484109,102.70977756277726,108.7544546850463,113.37416645903002
2022-03-21,103.13182809771143,117.39324838455674,119.25690518031786,104.70729246523814,110.52459971231626,114.8086267890431
2022-03-22,102.67189366513598,115.47499595384497,116.71426115525674,104.45003793337133,109.36928495722184,112.67458518551041
2022-03-23,103.0950385807032,114.48878480914513,115.59873548288508,103.42900130057218,109.2676108834596,113.92129496044656
2022-03-24,103.55771443692174,116.01875401815258,118.29801153728609,104.57399886583474,110.27429064058495,114.82057967708515
2022-03-25,103.75241709442624,115.81471647037596,118.55110597493888,105.66662760480946,110.35283287882419,113.91471510659069
2022-03-28,103.72754855823337,115.44145910505502,117.92290647921762,102.64303778258758,108.59703945183054,110.25611006870191
2022-03-29,103.75052242873696,115.36464596504734,117.3481910910758,102.46598142104035,108.57107704645135,110.39743404189154
2022-03-30,103.49402888765252,115.31195430497584,116.87662362469436,102.74397089561805,108.80295504349249,111.4167413563713
2022-03-31,103.62436410370354,116.7084653577355,117.8792118734719,102.16060330351122,109.37064086223796,112.90596579585058
2022-04-01,103.70293942086144,116.863354400796,118.8705780103912,102.83335392423147,109.31158738844113,111.68314934576382
2022-04-04,103.57311733556872,116.65883918742675,119.20007831601468,102.71559435174154,109.20783343855287,111.72416619430875
2022-04-05,103.20695752033645,115.99167573251317,117.69130119193156,100.55983424715765,108.06477468794816,110.43102547828627
2022-04-06,103.31490399253543,115.98342506255176,118.71418474938876,100.93326576296052,108.54580162181256,111.89498577478265
2022-04-07,103.30553485568292,116.12027544405906,118.55612011002444,103.16254435900282,109.69279572907043,114.04532531133283
2022-04-08,103.9455787121724,117.40627754962968,118.64995606662592,104.42385586944314,110.91742787656382,115.76674257019218
2022-04-11,103.880682466763,116.78424482508785,117.44513103606356,102.29967492452894,110.62788242998559,117.59120315037077
2022-04-12,103.86614341610354,117.00495353557848,117.21233190709046,102.7593942584609,111.09274537907784,118.80501078753065
2022-04-13,103.6236668477812,116.47671024536932,117.50888218215158,103.45558338861237,110.8484670870256,117.80212572456006
2022-04-14,103.8228325200275,116.70679020207213,117.40955455378976,102.88773132780904,110.68213808020799,117.30329464395757
2022-04-18,103.5749473644448,116.79026551380154,116.22383099022008,105.70404426915755,111.80305093190411,119.00867354851432
2022-04-19,103.93965239047624,117.25127257525315,117.27751566320296,106.21844923710249,111.7574128195115,117.40835114101874
2022-04-20,104.77007513751238,117.41341645727195,118.78151742053792,106.31333698499684,112.31372084860307,118.53897959908925
2022-04-21,104.19685307150937,116.739124982424,117.28061965158923,101.40278816840683,110.43736759911452,117.49489297536867
2022-04-22,103.53653692278944,116.83478677064679,116.22956143031786,99.09913282812727,109.71076415734272,117.66740327552836
2022-04-25,102.73708540232604,115.95554373236354,113.63343329767726,100.33040174622094,109.53212498718398,117.29062837199318
2022-04-26,102.67380085407616,117.06189255581238,112.25621752750612,98.7748337952842,109.65805774453835,118.52847665274348
2022-04-27,103.36450108910056,118.47518023749365,114.02047677261614,99.64873200730013,110.25816074275116,117.92085727729666
2022-04-28,103.59372414207876,119.18297137613243,114.43354599633253,102.78816463252772,111.48543472647277,118.58450960718352
2022-04-29,103.5280427314752,119.29531598165727,114.0937786522005,100.35678587310981,111.21891737208728,120.1339742747104
2022-05-02,103.41996362892476,119.0987360919572,113.65134092298288,100.42856885846355,110.47203465100928,117.1444173928133
2022-05-03,104.0210996741986,120.43988792402861,114.26569185513448,101.83200995333796,111.6907950447311,118.6820770416455
2022-05-04,105.08751884096635,123.34218555249045,116.6996962866748,103.90069326213562,113.3125451275176,119.0525302402424
2022-05-05,104.895410652881,123.18920490127833,115.89313684290954,101.88755784721279,112.4879650804816,118.27666422515746
2022-05-06,104.82410955363942,122.71990297172306,115.52901512836186,103.19781224535335,113.05817514518519,119.7272058485775
2022-05-09,103.9735247869756,120.49211836153668,113.27599709657704,98.60445925513837,110.52270896755623,117.50141661699801
2022-05-10,103.82306273988198,120.15418436872369,112.15330837408312,100.18610680083094,110.91689149121402,117.82609885901138
2022-05-11,103.42227070659628,119.70897739555971,111.67028002750612,100.76172076299017,111.03101254125745,118.54354033127768
2022-05-12,103.750784811278,120.39425678016256,112.54990258251836,99.82357438263031,110.45095369749217,116.08904102745134
2022-05-13,104.8874171085668,123.84253655699958,115.81314944987776,101.85546939995811,112.0227963484249,115.6566049477877
2022-05-16,105.419966250225,124.83731218708718,116.24627521393644,102.75350569992067,112.73131149590944,116.02308701520808
2022-05-17,106.82554288196928,128.30937018956823,119.9390663202934,104.16300222396245,114.07249586578699,115.00308694395923
2022-05-18,106.35442811580364,127.74099395007467,118.54274908312958,99.45432173344727,112.29840292695486,114.09355415179724
2022-05-19,106.25288338734111,128.0981666706876,118.9567733801956,100.43669519797567,113.1420079689397,116.32064046836658
2022-05-20,105.95943523216091,127.51202141978408,118.97706868887528,99.23161794117357,112.05878632490902,114.01378309922593
2022-05-23,107.52743149808803,130.39130830118157,122.42894254278733,101.55868059834353,113.90553363180649,114.4882107069282
2022-05-24,107.7681639980299,130.41895169819767,122.79258672066015,101.26975441984804,113.89245121807896,114.4703671267388
2022-05-25,108.07414979526946,131.2285693492702,123.94583779034232,101.89559085542759,114.16863771370954,113.74412243224982
2022-05-26,106.66746681244244,130.29124059975481,125.80608190709046,102.52185983844478,113.75619650849498,113.78866280764662
2022-05-27,108.3822017660258,133.20125527552403,128.62593597188263,102.74458097460563,114.71668515176867,112.75171588249383
2022-05-30,108.8034677568686,132.82928049907025,128.59346347799513,102.74458097460563,114.7431274459643,112.75171588249383
2022-05-31,110.37749167689338,133.0572954057904,127.752521393643,101.80365328771289,114.90090585412842,112.50365756515166
2022-06-01,110.1605358015208,130.76703547109358,126.52596844437652,101.33507532481092,114.18031060004513,112.35685470440069
2022-06-02,110.69144449035294,131.2642236961125,127.81579500305624,101.02699556072206,114.6692762854266,113.65084942372947
2022-06-03,110.00474128362126,130.90929291831947,127.79931998777504,100.00020125013616,113.45981803273135,111.04870076191233
2022-06-06,109.85732371459883,130.62488070655368,127.32536483801957,99.8718692748676,113.13741066887198,110.31853355049891
2022-06-07,110.53751403874874,131.18842864016838,127.95475817542788,103.07757147049762,114.9077906001918,112.53988369195677
2022-06-08,110.13531967562578,130.71678874296154,125.99805165036676,103.08018189891612,114.77283511442712,112.81716599234002
2022-06-09,109.46953817612844,129.5553670477919,123.78395285757948,100.65238684328689,113.460593463482,112.02129932207154
2022-06-10,109.36872685365108,130.2521490839774,125.0632736094132,99.69956708957665,113.86667998817765,114.17832547582785
2022-06-13,108.1450386891198,129.17618243887736,122.51919697432764,98.5082729226107,112.8321272276335,113.59997632058032
2022-06-14,107.89189750847927,128.82948527491718,122.2828163202934,100.21323690481043,113.56263560988577,115.12804208283562
2022-06-15,108.26593179520718,129.17793711610628,122.71283809596578,100.88459443487893,114.52839675603703,117.49270453454211
2022-06-16,107.46860264697202,128.6091387444651,120.08805776283616,97.46200299827638,113.14874920035183,117.16519539738212
2022-06-17,108.0302334934183,129.09028895438254,120.98534917481663,96.32454079458756,113.17186046155365,117.53345081191593
2022-06-20,108.45678042122763,128.90222570313952,121.39865716687042,96.32454079458756,113.24226705627262,117.53345081191593
2022-06-22,108.16723112002065,128.1198623394641,120.73010582212711,101.07499592026151,114.6033632320186,118.57113432080467
2022-06-23,106.21620690110952,126.29168410783998,117.8276379125917,103.44864032524222,114.72230329542963,119.94822569255929
2022-06-24,106.03838116045128,126.29464616166652,118.99402124083127,106.53409720654932,116.00330206472054,121.73431060452099
2022-06-28,106.3037874249796,126.70065396454044,119.4911369193154,109.44040931920293,117.45843425686047,123.60781438395057
2022-06-29,106.76681555800502,126.8597324882741,119.6141026130807,107.7826614803057,116.81370449893562,122.30823260686726
2022-06-30,105.83288539217826,125.5751557210774,118.19963898227384,109.09340391285423,116.97816076892329,123.54189162201844
2022-07-01,106.10799396235528,126.5030851465413,119.22586529645476,109.04870143314882,116.93257350861015,122.16588656922825
2022-07-04,105.48888951998492,126.0963436546617,119.1231949113692,109.04870143314882,116.66677400968626,122.16588656922825
2022-07-05,105.89749235445036,126.60431741037844,119.47513944070909,108.47744408391604,116.50860068992907,121.16788475158674
2022-07-06,107.30645880073178,127.83821520459495,119.55011269865524,111.67138510556984,118.33539613874319,122.40947906648894
2022-07-07,108.56033941776433,130.4384612699331,121.80575718215158,114.63553386229631,120.60775356412186,124.63036225016167
2022-07-08,108.61771737050124,130.5675028092982,122.07699801344742,112.50308357520271,119.54508477299107,122.36212249692406
2022-07-11,107.02719304665143,128.67509763475394,120.77976963630807,114.96686257460475,119.81711063631965,124.43962548197493
2022-07-12,107.45694125147156,129.0540689688305,121.1572623777506,116.03509415705884,120.805666754048,126.53152158315633
2022-07-13,107.85416636453353,129.7217858355896,122.19709848716384,118.34235347605596,122.62834979102884,130.4979078109905
2022-07-14,108.09180021965948,129.95538667583747,122.63261193459658,116.70715394462182,121.64302424514726,127.68000840011631
2022-07-15,108.18738033257168,128.23629306688676,121.57439066320292,118.40283660679941,121.5769010964959,127.06009880201493
2022-07-18,108.31296718638988,128.1352539834011,121.33586109413204,122.28434939738725,123.88250036025796,132.35718722305572
2022-07-19,108.63963613102352,129.86237793499228,123.20899870110024,124.6304763058747,125.09118953501327,132.72588488748607
2022-07-20,109.50301645393812,129.30053373986843,122.8940632640587,123.41469594821203,124.58308004974592,131.5011027816667
2022-07-21,109.86980499822698,129.70252305656723,124.26578736246944,108.75354965502667,117.57720693276103,117.68443743878422
2022-07-22,109.71935190696048,130.01999160047288,124.64495148227384,108.68803222488147,117.70975471480492,118.18187281060477
2022-07-25,109.02159640999596,130.69862974241232,125.02698082212711,113.37403424379121,119.555075306085,120.81756244714458
2022-07-26,108.82736029521968,130.10064319713723,124.16263944070904,112.03612713307123,118.503341557882,118.70471649171215
2022-07-27,109.15937058169897,131.41604136569137,125.3848945599022,111.1494717887712,118.59196166769121,118.4015070586255
2022-07-28,109.35034862883752,133.92793002871466,125.57758060819071,109.72611049889663,118.73881991296317,117.93962312554063
2022-07-29,110.37515299754465,135.51414801490463,125.56946248471884,111.90349284159912,120.01879749221655,118.12423804246238
2022-08-01,110.74654836819862,135.59407841314473,125.5537037744499,109.81425816362875,119.47806034161239,117.73366536543635
2022-08-02,110.57317564816051,135.38457714237737,125.31827819376528,107.7021752971114,118.32129771735612,115.77731099304724
2022-08-03,110.5879038197404,134.54404939651425,124.30399029645478,109.17475690876948,119.22077339397332,118.48088058663465
2022-08-04,110.03867621475064,132.88292305403613,123.55401894865528,107.63202147781332,118.82739570546492,120.59645374807143
2022-08-05,110.0580204855308,133.18374010159403,124.45560819070904,106.95125199820224,118.07724426563729,118.07891081324995
2022-08-08,110.13725521241724,134.73647981647758,125.6002636002445,109.10984585691949,119.80757058007299,121.17408769791507
2022-08-09,109.5777860663729,134.704001606195,125.02721959046454,108.75389852661031,119.23169662877295,119.90974642439603
2022-08-10,109.0555516170068,135.42738643871473,125.90087293704156,108.81598583082614,119.14070431883621,119.41432655822638
2022-08-11,109.76985420343644,135.83525639985808,127.1656288202934,106.87099405375524,118.26432264975304,116.89726949049668
2022-08-12,109.46466189418042,136.85468729700892,128.81336911674816,108.37576953183752,118.99188602246194,117.61116364028203
2022-08-16,110.1998619819298,136.62182001466977,128.61996676344745,107.20822822072161,118.2606887351969,115.3811574281644
2022-08-17,110.939416333752,137.19354769809942,129.06168818765283,107.43616362937581,118.48306781710795,114.7261893002355
2022-08-18,111.46168546744975,135.6391565447158,127.63433106662592,109.95801960919229,119.40989545390727,116.50891866535802
2022-08-19,111.02234863191175,134.0101598885705,126.37626069682152,114.14247476731283,120.8721619971465,119.7387203680001
2022-08-22,110.8878932069993,134.83284379116822,127.51399182457212,115.16539167242605,121.5714124432328,120.83857135016109
2022-08-23,110.90573691041256,134.28463472969668,128.39815097799513,114.77046998213518,121.36906547259726,120.91759902227376
2022-08-24,110.31164445705646,134.81474365018087,129.3687442695599,112.19889535911052,120.02065639953086,118.49735255065988
2022-08-25,110.6308176691218,135.5739542157698,130.3820770935208,113.57599401577053,120.89853005224366,119.49639855396303
2022-08-26,111.22046940508426,136.47051084328868,130.41049052567237,108.9481950832002,118.90604833444661,115.12478574898432
2022-08-29,111.68976402345147,136.5485746132879,131.73111819987776,108.21079475376264,118.68778514734305,114.47361871579244
2022-08-30,111.97682412498597,135.08860538848006,132.191463554401,105.13348176900168,117.02699944451832,112.14912741679132
2022-08-31,111.61636277714145,134.99152902408503,129.92006036063572,105.01079452814373,116.9113811885552,112.2938494095331
2022-09-01,111.45427573869132,132.91652203622996,129.1271107121027,106.53437186029674,116.78672471825253,112.07485481370924
2022-09-02,114.48321419044936,138.5748416317432,134.9805165036675,106.30592896750713,119.02490451069195,113.16401938566744
2022-09-05,116.47751947818816,141.06773025051237,137.9901913966993,106.30592896750713,120.08688364753536,113.16401938566744
2022-09-06,114.33406636243568,135.92289650765304,133.90319376528117,104.3758645120291,117.19283933636646,110.54521650140771
2022-09-07,113.52413015193768,134.55940102902068,132.29723792787286,106.16503263660843,117.85784676098737,113.13601689126365
2022-09-08,112.2565442218724,133.99343380285555,131.72371638141811,105.70192819240704,116.79080024540224,111.27771482950011
2022-09-09,112.78566188249071,135.38234321995603,133.9984623319071,106.18855419796182,117.46775152787694,111.67049101684255
2022-09-12,113.5519274054708,135.03429093745004,133.62096959046457,110.00421505224145,119.57646489536903,115.21051803696395
2022-09-13,113.21444061434036,134.15515487992602,133.248729752445,106.37413008858618,117.65141548768418,112.76715004295858
2022-09-14,112.23384816590152,135.07860746500074,133.93303980745722,109.86195326047013,119.0803614310693,114.7458235971966
2022-09-15,113.13675067857903,135.08333602276636,131.869842603912,109.40193675262447,118.71776028050049,112.9323088408659
2022-09-20,109.991294133491,129.66824056651137,127.52545270476774,108.82137633178777,116.66376893056692,113.33080845920406
2022-09-21,109.5867753669016,129.04056911539976,128.2025997096577,108.43685353718399,116.76635533068301,115.06524646882039
2022-09-22,108.87454562546296,126.50158029445147,126.62028193765282,109.33314874003639,116.38765035807609,115.48043010339686
2022-09-23,108.32622266653058,124.35068774092197,124.33192619193154,107.4600011375106,114.99216474029735,114.46290172565818
2022-09-26,108.5044121965938,126.1463520632697,123.65215273533008,108.80883271790508,116.25952119199121,116.21671558908803
2022-09-27,108.59840303802709,125.68802475214609,123.69727995110024,110.74839241151605,117.51660085401879,119.25905945625297
2022-09-28,107.77399910778767,124.3443402813066,121.7775825183374,111.65903262632496,117.62434924244108,120.64639576514864
2022-09-29,106.04357965794637,121.7074548237487,120.22893108190708,107.71813175322137,114.59037633273412,117.13848478025548
2022-09-30,107.17514546099603,123.98403877417644,122.110664349022,107.41314278767817,115.53471564845253,118.06056326783448
2022-10-03,108.32135743914915,125.73915063904485,122.80404760085575,111.02286624970489,118.04098787926394,121.40339436867077
2022-10-04,111.23529540199168,129.55178575705582,125.32639631723715,110.53692440493548,119.15821395380667,119.66373113514996
2022-10-05,110.9354726029399,128.37743632816304,123.97448999083127,110.90382689925704,118.48344429903852,117.95089095842305
2022-10-06,110.45795105666087,128.24813836351444,123.76676153728609,111.47097540037548,118.70811415526626,118.89499235086694
2022-10-07,108.52572072579878,125.58015285033012,121.28667481662592,111.03616292058184,117.2472110448698,118.07053907568987
2022-10-11,104.86157427551336,123.01508039356604,119.11674816625916,110.67133089165804,114.87513728764587,115.2546296901413
2022-10-12,103.7533080365956,121.53142625801718,117.86966113997556,110.00096956212099,113.89720553277306,114.62779504031529
2022-10-13,104.01375103346396,121.69992246382988,118.45512110330074,112.46105187085308,114.96698869288046,115.84919758746155
2022-10-14,105.30833233734708,122.81708056217137,118.72492932457214,111.6393205898357,114.803378880704,113.5937847506732
2022-10-17,107.38543948670976,125.21926609966486,121.84491518948656,114.07041834978807,117.38853253176774,116.91289556312483
2022-10-18,108.7386399158001,127.12657383576732,122.31743772921762,114.80060435318057,118.74204478858807,118.33591709066928
2022-10-19,107.54856935867323,125.92665322823504,121.47792825488996,115.10894589366663,117.87788166848118,116.91832335571786
2022-10-20,111.38503019047674,127.76376389899836,122.71140548594131,115.14583241993472,119.34059897500241,116.88110487759107
2022-10-21,109.99154514860209,127.89092345145922,122.9028976925428,116.79976622531703,120.07726008911597,119.48822041080383
2022-10-24,109.29000876894524,127.0330061298704,121.9669258099022,117.2209114108058,119.52799994844955,118.36997448411003
2022-10-25,109.61190571166466,127.30623410542225,123.30737125611248,117.94972849401731,120.35704277602727,120.34281788654536
2022-10-26,110.20758517993426,126.4081461052982,122.9976887224939,117.271355265133,119.7444044475937,118.78330777459448
2022-10-27,111.1135194187572,127.48000991059492,123.85892611552566,116.6043018289567,119.55087628264073,116.70684572175553
2022-10-28,111.20107685360615,129.01390219760813,124.011737851467,117.21005824782885,119.54809176794876,114.47260239035789
2022-11-02,110.78228347895842,128.66997515780088,124.03203316014672,115.2530618365689,118.69391250262295,113.84851158972677
2022-11-03,110.24520440728205,129.12161017504215,123.68916182762835,116.03882250226538,118.79843918996256,113.63360738383048
2022-11-04,111.20841342313012,130.02334479360314,124.638027200489,118.14168197083389,120.71147019702198,117.11546311101121
2022-11-07,112.5040050422588,131.16524944482055,126.2977059138142,116.60596533936418,120.22131770219963,114.39103471480387
2022-11-08,114.04859318552931,133.10630046961228,129.08102842298288,116.57666297626919,121.42870747442485,115.73186704014992
2022-11-09,113.2429621546698,133.31740301840037,127.74965617359412,113.1166213705584,119.91602372775937,113.95927537887711
