source_kind,source_page,source_line,date,ticker,instrument_type,broker,recommendation,score,unified_action,status,issues,raw_text
estructurada,159,10,2022-10-24,ANDINA-B,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B BTG Pactual Comprar 4,747,00 2.200,00 » 2.400,00 -49,44% 24/10/2022"
estructurada,159,12,2022-10-24,BESALCO,accion_local,BANCHILE,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Besalco S.A. BESALCO BANCHILE Mantener 1.229,90 320,00 » 380,00 £9,10% 24/10/2022"
no_interpretada,158,20,2022-10-24,CAP,accion_local,Morgan Stanley,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cap S.A. CAP Morgan Stanley Igual al mercado 6.390,00 9.100,00 » 8.900,00 39,28% 24/10/2022"
estructurada,159,8,2022-10-24,CCU,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Compafiia Cervecerias ccu BTG Pactual Neutral 5.230,00 6.700,00 » 6.000,00 14.72% 24/10/2022"
estructurada,158,21,2022-10-24,CMPC,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cmPc JPMorgan ‘Sobreponderar 1.074,00 2.300,00 » 2.500,00 132,77% 24/10/2022"
estructurada,159,11,2022-10-24,CONCHATORO,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Vifia Concha y Toro S.A. CONCHATORO —BTG Pactual Comprar 856,10 1.800,00 » 1.500,00 75.21% 24/10/2022"
estructurada,159,5,2022-10-24,COPEC,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC JPMorgan Neutral 6.126,00 8.200,00 » 9.700,00 58,34% 24/10/2022"
estructurada,159,7,2022-10-24,ENTEL,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sete a ENTEL JPMorgan Sobreponderar 3.686,00 3.600,00 » 3.600,00 -2,33% 24/10/2022"
no_interpretada,158,14,2022-10-25,COLBUN,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN SCOTIA Igual al mercado 135,60 75,00 » 75,00 -44,69% 25/10/2022"
estructurada,158,12,2022-10-25,LTM-ADR,adr,Citi,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Latam Airlines LTM (ADR) Citi Neutral 0,33 » 0,33 25/10/2022"
estructurada,158,10,2022-10-25,PARAUCO,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Parque Arauco S.A_ PARAUCO Credicorp Capital © Mantener 3.968,10 1.290,00 » 1.290,00 -67,49% 25/10/2022"
estructurada,158,13,2022-10-25,PARAUCO,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO JPMorgan ‘Sobreponderar 3.968,10 1.200,00 » 1.200,00 -69,76% 25/10/2022"
estructurada,158,4,2022-10-26,ANDINA-B,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B BANCHILE Comprar 4.747,00 2.200,00 » 2.200,00 -53,65% 26/10/2022"
estructurada,158,6,2022-10-26,ANDINA-B,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B BCI Neutral 4.747,00 2.150,00 » 2.150,00 -54,71% 26/10/2022"
estructurada,158,5,2022-10-26,ANDINA-B,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B BICE Comprar 4.747,00 2.172,00 » 2.172,00 -64,24% 26/10/2022"
estructurada,158,9,2022-10-26,ANDINA-B,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B JPMorgan Sobreponderar 4.747,00 2.000,00 » 2.000,00 -57,87% 26/10/2022"
no_interpretada,158,17,2022-10-26,ENELAM,accion_local,SCOTIA,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM SCOTIA Superior al 84,80 118,00 » 118,00 39,15% 26/10/2022"
estructurada,157,16,2022-10-27,COLBUN,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Colbin S.A, COLBUN BANCHILE Comprar 135,60 95,00 » 95,00 -29,94% 27/10/2022"
no_interpretada,157,15,2022-10-27,COLBUN,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A, COLBUN SCOTIA Igual al mercado 135,60 75,00 » 100,00 26.25% 27/10/2022"
estructurada,157,18,2022-10-27,ECL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL Credicorp Capital Comprar 1.799,90 850,00 » 850,00 52.78% 27/10/2022"
no_interpretada,157,14,2022-10-27,ECL,accion_local,SCOTIA,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL SCOTIA Superior al 1.799,90 750,00 » 830,00 -53,89% 27/10/2022"
estructurada,157,19,2022-10-27,SQM-ADR,adr,Morgan Stanley,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Sociedad Quimica y Minera sqm (ADR) Morgan Stanley Subponderar 80,00 » 80,00 27/10/2022"
estructurada,157,7,2022-10-28,CMPC,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cmPc BANCHILE Comprar 1.074,00 2.100,00 » 2.100,00 95,53% 28/10/2022"
no_interpretada,156,18,2022-10-28,COLBUN,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN SCOTIA Igual al mercado 135,60 75,00 » 100,00 -26,25% 28/10/2022"
estructurada,157,8,2022-10-28,COPEC,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. CoPEC BANCHILE Comprar 6.126,00 8.300,00 » 8.300,00 35.49% 28/10/2022"
estructurada,157,13,2022-10-28,ENELAM,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM Credicorp Capital Mantener 84,80 130,00 » 130,00 53,30% 28/10/2022"
no_interpretada,157,9,2022-10-28,ENELAM,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM SCOTIA Igual al mercado 84,80 118,00 » 118,00 39,15% 28/10/2022"
estructurada,157,5,2022-10-28,ENELCHILE,accion_local,BICE,En Revisión,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE BICE En Revision 82,00 - NA 28/10/2022"
estructurada,157,12,2022-10-28,ENELCHILE,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE Credicorp Capital Comprar 82,00 44,00 » 44,00 -46,34% 28/10/2022"
estructurada,156,19,2022-10-28,ENELCHILE,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE JPMorgan Sobreponderar 82,00 50,00 » 50,00 -39,02% 28/10/2022"
estructurada,157,11,2022-10-28,SONDA,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sonda S.A. SONDA BANCHILE Comprar 305,00 420,00 » 420,00 37.70% 28/10/2022"
estructurada,157,10,2022-10-28,SONDA,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sonda S.A. SONDA BICE Comprar 305,00 420,00 » 420,00 37,70% 28/10/2022"
estructurada,157,6,2022-10-28,SONDA,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sonda S.A. SONDA BTG Pactual Neutral 305,00 550,00 » 550,00 80,33% 28/10/2022"
estructurada,156,20,2022-10-28,SONDA,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sonda S.A. SONDA Credicorp Capital ~Mantener 305,00 410,00 » 410,00 34.43% 28/10/2022"
estructurada,156,11,2022-11-02,BESALCO,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Besalco S.A. BESALCO Credicorp Capital Mantener 1.229,90 370,00 » 370,00 -69,92% 02/11/2022"
estructurada,156,7,2022-11-03,BESALCO,accion_local,BANCHILE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Besalco S.A. BESALCO BANCHILE Neutral 1.229,90 380,00 » 380,00 -69,10% 03/11/2022"
estructurada,156,6,2022-11-03,COLBUN,accion_local,Credicorp Capital,Inferior al mercado,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Colbin $.A. COLBUN Credicorp Capital Inferior al mercado 135,60 95,00 » 95,00 -29,94% 03/11/2022"
estructurada,156,9,2022-11-03,ENELAM,accion_local,MBI,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Américas ENELAM MBI Comprar 84,80 130,00 » 130,00 53,30% 03/11/2022"
estructurada,156,5,2022-11-03,ITAUCL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Ita Chile ITaucL Credicorp Capital Comprar 20.500,00 2,60 » 2,60 -99,99% 03/11/2022"
estructurada,155,10,2022-11-04,CMPC,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. CMPC Credicorp Capital Mantener 1.074,00 2.000,00 » 2.000,00 86.22% 04/11/2022"
estructurada,155,11,2022-11-04,ECL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL Credicorp Capital Comprar 1.799,90 850,00 » 850,00 -52,78% 04/11/2022"
estructurada,155,16,2022-11-04,ENELCHILE,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Enel Chile S.A. ENELCHILE Credicorp Capital Comprar 82,00 44,00 » 44,00 -46,34% 04/11/2022"
estructurada,155,18,2022-11-04,ENTEL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ee aa ENTEL Credicorp Capital Comprar 3.686,00 4,000,00 » 4.000,00 852% 04/11/2022"
estructurada,156,4,2022-11-04,FALABELLA,accion_local,SANTANDER,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"SACI. Falabella FALABELLA ‘SANTANDER Neutral 5.853,00 3.500,00 » 2.200,00 62,41% 04/11/2022"
estructurada,155,20,2022-11-04,ITAUCL,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Ita Chile ITAUCL Credicorp Capital ‘Comprar 20.500,00 2,60 » 2,60 -99,99% 04/11/2022"
estructurada,155,21,2022-11-04,RIPLEY,accion_local,SANTANDER,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Ripley Corp SA. RIPLEY SANTANDER Neutral 383,99 260,00 » 185,00 -51,82% 04/11/2022"
estructurada,155,12,2022-11-04,SMSAAM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sociedad Matriz SAAM S.A. SMSAAM Credicorp Capital ‘Comprar 137,91 90,00 » 90,00 -34,74% 04/11/2022"
estructurada,155,15,2022-11-04,SMU,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMUSA. smu Credicorp Capital Comprar 129,00 190,00 » 190,00 47.29% 04/11/2022"
estructurada,155,13,2022-11-04,SQM-B,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"eau yMinera sqm-B Credicorp Capital Mantener 66.050,00 97.000,00 » 97.000,00 46.86% 04/11/2022"
estructurada,155,5,2022-11-07,CAP,accion_local,BICE,En Revisión,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cap SA. cap BICE En Revision 6.390,00 - NA 07/11/2022"
estructurada,155,8,2022-11-07,CAP,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cap SA. cap JPMorgan ‘Sobreponderar 6.390,00 10.500,00 » 10.500,00 64.32% 07/11/2022"
no_interpretada,154,28,2022-11-07,CAP,accion_local,SCOTIA,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cap SA. CAP SCOTIA Superior al 6.390,00 14.000,00 » 9.000,00 40,85% 07/11/2022"
estructurada,154,27,2022-11-07,SONDA,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sonda S.A. SONDA JPMorgan Neutral 305,00 360,00 » 360,00 18,03% 07/11/2022"
no_interpretada,155,7,2022-11-07,VAPORES,accion_local,Vantrust,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"aia St VAPORES VANTRUST Superior 47,20 102,00 116,10% 07/11/2022"
