review_date,n_eligible,n_selected,tickers_selected
2024-01-31,23,23,"AAPL,ABT,AMZN,AXP,BAC,DIS,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MS,MSFT,NVDA,TGT,UNH,V,WFC,WMT"
2024-02-29,23,23,"ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MS,MSFT,NVDA,TGT,V,WFC,WMT,XOM"
2024-03-28,24,24,"ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MS,MSFT,NVDA,TGT,V,WFC,WMT,XOM"
2024-04-30,20,20,"ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,KO,MRK,MS,MSFT,NVDA,TGT,V,WFC,WMT,XOM"
2024-05-31,21,21,"AAPL,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,KO,MRK,MS,MSFT,NVDA,TGT,V,WFC,WMT,XOM"
2024-06-28,21,21,"AAPL,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,KO,MRK,MS,MSFT,NVDA,TGT,UNH,WFC,WMT,XOM"
2024-07-31,21,21,"AAPL,AMZN,AXP,BAC,CVX,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MS,MSFT,NVDA,PFE,TGT,UNH,WFC,WMT,XOM"
2024-08-30,24,24,"AAPL,ABT,AMZN,AXP,BAC,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MS,MSFT,NVDA,PFE,SBUX,TGT,UNH,V,WFC,WMT,XOM"
2024-09-30,24,24,"AAPL,ABT,AMZN,AXP,BAC,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MS,MSFT,NVDA,PFE,SBUX,TGT,UNH,V,WFC,WMT,XOM"
2024-10-31,21,21,"AAPL,ABT,AMZN,AXP,BAC,EBAY,GOOG,GOOGL,HON,JNJ,KO,MCD,MS,NVDA,PFE,SBUX,UNH,V,WFC,WMT,XOM"
2024-11-29,24,24,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,GOOG,GOOGL,HON,JNJ,KO,MCD,MS,MSFT,NVDA,SBUX,UNH,UPS,V,WFC,WMT,XOM"
2024-12-31,17,17,"AAPL,ABT,AMZN,AXP,BAC,DIS,EBAY,GOOG,GOOGL,HON,MCD,MS,NVDA,SBUX,V,WFC,WMT"
2025-01-31,18,18,"AAPL,ABT,AMZN,AXP,BAC,DIS,EBAY,GOOG,GOOGL,HON,JNJ,MCD,MS,SBUX,UNH,V,WFC,WMT"
2025-02-28,17,17,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,HON,JNJ,KO,MCD,MS,SBUX,V,WFC,WMT"
2025-03-31,12,12,"ABT,CVX,EBAY,JNJ,KO,MCD,MS,SBUX,V,WFC,WMT,XOM"
2025-04-30,8,8,"ABT,EBAY,JNJ,KO,MCD,V,WFC,WMT"
2025-05-30,18,18,"ABT,AMZN,AXP,BAC,DIS,EBAY,GOOG,GOOGL,HON,JNJ,KO,MCD,MS,MSFT,NVDA,V,WFC,WMT"
2025-06-30,19,19,"ABT,AMZN,AXP,BAC,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,KO,MS,MSFT,NKE,NVDA,V,WFC,WMT"
2025-07-31,22,22,"ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MS,MSFT,NKE,NVDA,V,WFC,WMT,XOM"
2025-08-29,25,25,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MS,MSFT,NKE,NVDA,PFE,V,WFC,WMT,XOM"
2025-09-30,21,21,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,GOOG,GOOGL,INTC,JNJ,MCD,MS,MSFT,NKE,NVDA,PFE,WFC,WMT,XOM"
2025-10-31,21,21,"AAPL,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,INTC,JNJ,KO,MRK,MS,MSFT,NVDA,PFE,WFC,WMT,XOM"
2025-11-28,22,22,"AAPL,AMZN,AXP,BAC,CVX,EBAY,FCX,GOOG,GOOGL,INTC,JNJ,KO,MCD,MRK,MS,MSFT,NVDA,PFE,UPS,WFC,WMT,XOM"
